hotel_id	hotel_name	country_name	hotel_address	postal_code	city_name	area_name	hotel_latitude	hotel_longitude	import
1109703	Julia Villa	Indonesia	Jl. Raya Ir. Sutami, Kemenuh, Sukawati	80571	Bali	Ubud	-8,532459	115,283131	18/01/17
1110261	De Klumpu Bali Eco Tradi Place	Indonesia	Jl. Pura Dalem 99X, Desa Undisan Klod, Tembuku Bangli	80671	Bali	Klungkung	-8,454222442	115,3940922	18/01/17
1110357	Pugig Homestay	Indonesia	Banjar Penestanan Kaja	80571	Bali	Ubud	-8,503866673	115,2482289	18/01/17
1110411	Sayang Manis	Indonesia	Jalan Raya Tebongkang	80571	Bali	Ubud	-8,523465178	115,2432561	18/01/17
1110549	Kubu Manggala Villas Seminyak	Indonesia	Yasa Bali Sujati Street	80117	Bali	Seminyak	-8,670092287	115,1742402	18/01/17
1110668	Rumah Kita Sanur Hotel	Indonesia	Bumi Ayu I Street No. 2, Sanur	80228	Bali	Sanur	-8,691118558	115,2623802	18/01/17
1113973	Debukit Residence	Indonesia	Jalan Uluwatu Gang Buana Sari No.2B	80361	Bali	Jimbaran	-8,7964702	115,1607393	18/01/17
1115837	Tregge Surf Camp Uluwatu	Indonesia	Jalan Pantai Padang-Padang	80361	Bali	Uluwatu	-8,819536795	115,0915818	18/01/17
1116695	Green Garden Seminyak Villa	Indonesia	Jalan Batu Belig 41, villa 2X (go through Hog Wild Restaurant parking) +6281353361632	80361	Bali	Seminyak	-8,673449145	115,149073	18/01/17
1119175	Villa Kirabella	Indonesia	Jl. Mataram Gang. Palm no.1 Legian Kuta, 80361 Kuta, Indonesia	80361	Bali	Legian	-8,714632596	115,1766863	18/01/17
1119960	Danas Place	Indonesia	Banjar Penestanan Kaja. Jl. Piling, inside Palm Fine Art Gallery	80571	Bali	Ubud	-8,505955844	115,247553	18/01/17
1120135	Orchid Garden Jimbaran Guesthouse 	Indonesia	Jalan Raya Kampus Unud , Pondok Mekar II No.88 Jimbaran Bali 	80361	Bali	Uluwatu	-8,794228791	115,1771785	18/01/17
1120274	Citihub Hotel Majesty @Kuta	Indonesia	Jl. Raya Kuta No. 78	80361	Bali	Kuta	-8,719922369	115,1801679	18/01/17
1120276	De Angga Ubud Villa	Indonesia	Batukurung, Tebongkang , Singakerta	80571	Bali	Ubud	-8,52918481	115,2463842	18/01/17
1120495	Villa Sing Ken Ken	Indonesia	Jalan Tebola Sidemen Karangasem	80111	Bali	Sidemen	-8,475	115,44	18/01/17
1120572	Regali Villa Canggu	Indonesia	Jalan Padang Linjong No. 101	80361	Bali	Canggu	-8,650085	115,128903	18/01/17
1120691	The Vie Residence	Indonesia	Jalan By Pass Ngurah Rai 168 Nusa Dua	80361	Bali	Nusa Dua	-8,789675961	115,2115678	18/01/17
1122648	Villa Kouru by Exotiq Villa Holidays	Indonesia	Jalan Nelayan	80361	Bali	Canggu	-8,655449564	115,1365646	18/01/17
1122719	Khayangan Kemenuh Villas by Premier Hospitality Asia	Indonesia	Jalan Raya Ir. Sutami, Tegenungan, Kemenuh	80582	Bali	Ubud	-8,575451	115,288083	18/01/17
1122795	Villa Aurikari	Indonesia	Jalan Kresna	80361	Bali	Legian	-8,7041765	115,1749858	18/01/17
1122811	Amazing Cabin Hostel	Indonesia	Jalan Popies II	80361	Bali	Kuta	-8,716550073	115,1716411	18/01/17
1122834	Alamanda Town House by Gamma Hospitality	Indonesia	Jalan Raya Sesetan Gang Ikan Pari No.4 Sesetan Denpasar Bali – Indonesia 	80223	Bali	Denpasar	-8,708143405	115,2195252	18/01/17
1123954	Royal Pool Villa Club	Indonesia	Jl. Raya Kampial Nusa Dua	80364	Bali	Nusa Dua	-8,81863241	115,2009602	18/01/17
1126641	Nuza Hostel	Indonesia	Jalan Raya	80571	Bali	Ubud	-8,508408104	115,265969	18/01/17
1126651	Sista Villa Sanur	Indonesia	Jalan Tambak Sari Gg. Meranggi No. 20	80228	Bali	Sanur	-8,702132353	115,2524024	18/01/17
1126658	Villa Aquila	Indonesia	Jalan Pangkung Sari, Gang Keker No.45	80361	Bali	Seminyak	-8,678882101	115,1601546	18/01/17
1127752	Terrace Bali Villa	Indonesia	Pratama street no.71B Gg.Pandu,Tanjung Benoa, Nusa dua	80361	Bali	Nusa Dua	-8,776094009	115,2217716	18/01/17
1131792	Villa 8 Sanur	Indonesia	Tambak Sari Road IV No. 8 Sanur, South Denpasar	80227	Bali	Sanur	-8,703242465	115,2514972	18/01/17
1133538	Premium Legian Hotel	Indonesia	Jalan Sriwijaya No. 23 Legian Kelod Kuta	80361	Bali	Legian	-8,707861	115,174065	18/01/17
1134638	Villa Lovina Pondok Jepun	Indonesia	Jalan Damai	81152	Bali	Lovina Beach	-8,181634334	115,045816	18/01/17
1134719	dSawah Amed Homestay & Warung	Indonesia	Jalan I Ketut Natih	80852	Bali	Amed	-8,334957515	115,6357545	18/01/17
1134737	Suwardika Homestay & Dormitory	Indonesia	Jalan Kesari II No.23	80228	Bali	Sanur	-8,695395082	115,2614415	18/01/17
1134881	Villa Mickey	Indonesia	Jl. Nakula, Gang Baik-Baik, Gang Cempaka No. GJ, Seminyak, Bali	80361	Bali	Seminyak	-8,693459166	115,1688838	18/01/17
1134900	Azaya Villas	Indonesia	Jalan Cendrawasih	80361	Bali	Seminyak	-8,675410215	115,151428	18/01/17
1135019	Raj Sindhu Sanur	Indonesia	Jl. Pasar Sindhu Gg. III A No. 4 Sanur	80228	Bali	Sanur	-8,686654	115,259593	18/01/17
1135133	Luxury 3 Bedrooms Villa by Jimbaran Bay	Indonesia	Jalan Bukit Permai	80361	Bali	Jimbaran	-8,783090448	115,1619294	18/01/17
1135350	Villa Tentrem	Indonesia	Jalan Padma Utara, Gang Abdi no 9B, Legian, Bali	80361	Bali	Legian	-8,702314	115,168458	18/01/17
1135362	Exotic Seminyak Villa Teko	Indonesia	Jalan Mertanadi Gang Paloma Seminyak Kerobokan Bali Indonesia	80361	Bali	Seminyak	-8,677633986	115,1675419	18/01/17
1135367	J Villa Canggu	Indonesia	Jalan Subak Sari No 120, Tibubeneng	80361	Bali	Canggu	-8,668221755	115,1442242	18/01/17
1135666	Karmagali Suites	Indonesia	Jalan Pungutan n24b	80228	Bali	Sanur	-8,689554223	115,2604866	18/01/17
1135832	Villa Puspa Kedungu	Indonesia	Kedungu Beach, Tanah Lot	82121	Bali	Tanah Lot	-8,606778352	115,0883102	18/01/17
1135972	La Orein Residence	Indonesia	Jalan Pratama No 8	80361	Bali	Nusa Dua	-8,79776027	115,2235613	18/01/17
1139461	Jepun Bali Homestay Padang Padang	Indonesia	Jalan Labuansait 10	80361	Bali	Uluwatu	-8,81744315	115,0984931	18/01/17
1139544	Villa De Kerobokan	Indonesia	Jl. Gunung Salak Selatan Gang Tegal Abadi No.1, Kerobokan	80117	Bali	Seminyak	-8,677483848	115,1796582	18/01/17
1143826	Belong Bunter Homestay Two	Indonesia	Jalan Pura Kulat Padang-Padang	80361	Bali	Uluwatu	-8,819290829	115,1002078	18/01/17
1144029	Aleva Villa	Indonesia	Jalan Dewi Saraswati no 8	80361	Bali	Seminyak	-8,683222431	115,1710293	18/01/17
1147346	Naradas Mushroom Beach	Indonesia	Mushroom Beach, Lembongan Bali	80771	Bali	Nusa Lembongan	-8,685973731	115,4448509	18/01/17
1147487	Ubud Tropical Garden	Indonesia	Monkey Forest street	80571	Bali	Ubud	-8,5185027	115,2619163	18/01/17
1148562	Kubu Kulat Private Villa	Indonesia	Jalan Pura Kulat No.77 Uluwatu, Badung, Bali 80361 Indonesia	80361	Bali	Uluwatu	-8,833333345	115,1242485	18/01/17
1148573	Bamboo Seaside Villa	Indonesia	Jalan Pratama No. 99, Tanjung Benoa, Nusa Dua, Bali 	80361	Bali	Nusa Dua	-8,757816782	115,2212566	18/01/17
1155333	Mahalaksmi Boutique Hotel	Indonesia	Jalan Danau Tamblingan	0	Bali	Sanur	-8,703969669	115,2609461	18/01/17
1155594	Wijaya Guesthouse Kuta	Indonesia	Jalan Patimura Gang Melati No 2 M Kuta	80361	Bali	Legian	-8,71278049	115,1750951	18/01/17
1156019	Ilot Bali Residence - Villas -Seminyak - Bali	Indonesia	Jalan Drupadi 1, Gang Purikubu 1, 888	80361	Bali	Seminyak	-8,689596645	115,1665235	18/01/17
1156497	Kuta Beach Hostel	Indonesia	Jl. Poppies I, Gang Sorga No. 5	80361	Bali	Kuta	-8,718706524	115,1725397	18/01/17
1156555	Sri Mas Residence	Indonesia	Jalan Raya Ida Bagus Mantra/ Pering Riverview Estate Blok G1 Saba	80581	Bali	Keramas	-8,60544669	115,319595	18/01/17
1157282	Sahana Villas	Indonesia	Jalan Kayu Aya 35B	80361	Bali	Seminyak	-8,68433619	115,1634336	18/01/17
1157542	Karma Backpacker House	Indonesia	Pecatu Indah Resort,Cluster Arjuna block A2/19-20, Jl. Arjuna Raya, Pecatu	80364	Bali	Uluwatu	-8,820169742	115,1430729	18/01/17
1157553	Taman Dewangga	Indonesia	Jalan Sri Wedari	80571	Bali	Ubud	-8,505861514	115,265733	18/01/17
1157607	Kubu Nyoman Villas	Indonesia	Jalan Kutat Lestari, Gang Pelangi	80227	Bali	Sanur	-8,700133244	115,2514127	18/01/17
1157661	Natha Ubud Private Pool Villa	Indonesia	Jalan Raya Kangetan	80571	Bali	Ubud	-8,537344664	115,2432078	18/01/17
1157687	Villa Lestaru	Indonesia	jalan lodtunduh gang pura bija 80571 Bali indonesia	80571	Bali	Ubud	-8,514816947	115,2700996	18/01/17
1157837	Villa Amabel by Nagisa Bali	Indonesia	Jalan Sunset Road	80361	Bali	Seminyak	-8,690736755	115,1727931	18/01/17
1157841	Villa Ashna by Nagisa Bali	Indonesia	Jalan Nakula Barat, gang Baik-baik 1 no. 10, Seminyak	80361	Bali	Seminyak	-8,690665166	115,1727904	18/01/17
1157863	Secret Garden Villa Jimbaran	Indonesia	Jalan Nuansa Pratama Bougenvile Ungu I, No. 6	80361	Bali	Jimbaran	-8,793772	115,18356	18/01/17
1158066	The Amerta Ubud Private Villa	Indonesia	Jalan Raya Penestanan no.1	80571	Bali	Ubud	-8,50695655	115,2517694	18/01/17
1158161	Terrasse du lac Tamblingan	Indonesia	Jalan Danau Tamblingan, desa Munduk, Munduk, Singaraja	81152	Bali	Munduk	-8,268403641	115,0876236	18/01/17
1158365	Desa di Bali Villas	Indonesia	Jalan Raya Muding Gang Pandana , Kerobokan	80361	Bali	Seminyak	-8,651212141	115,1774856	18/01/17
1158906	Dinatah Lembongan Villas	Indonesia	Tamarind Beach - Nusa Lembongan Bali	80771	Bali	Nusa Lembongan	-8,686563408	115,4286182	18/01/17
1158945	Star Villa Kerobokan	Indonesia	Jalan Taman Sari Asri no 99, Kerobokan, Kuta Utara,	80117	Bali	Seminyak	-8,672260681	115,1760909	18/01/17
1158947	Lumina Villa Seminyak	Indonesia	Jalan Plawa No. 3, Gang Ratna	80361	Bali	Seminyak	-8,691479415	115,1694504	18/01/17
1159206	FunkyPlace	Indonesia	Jalan Seririt-Singaraja	81152	Bali	Lovina Beach	-8,162757483	115,0249994	18/01/17
1159588	Gili Pesona Hotel	Indonesia	Jalan Amed	80852	Bali	Amed	-8,338428772	115,6628823	18/01/17
1159642	Villa Kuda	Indonesia	Jalan Kuwum, Gang Anggrek, Umalas	80361	Bali	Seminyak	-8,66004476	115,1612418	18/01/17
1159703	The Kampung	Indonesia	Jalan Amed	80852	Bali	Amed	-8,343193298	115,6699702	18/01/17
1159833	Wedang Villa	Indonesia	Banjar tangkup, Desa Kedisan, Tegalalang, Ubud	80561	Bali	Ubud	-8,4331476	115,2786851	18/01/17
1159836	Suastika Bed and Breakfast	Indonesia	Jalan Suweta no 52 Br Sambahan Ubud	80571	Bali	Ubud	-8,498701128	115,2653116	18/01/17
1160000	Ocean Villa & Homestay	Indonesia	Jl. Raya Singaraja-Amlapura Tulamben, Bali	80853	Bali	Tulamben	-8,275869239	115,5885959	18/01/17
1160164	Villa 168	Indonesia	Jalan Gedong Sari, Taman Mumbul, Nusa Dua	80361	Bali	Nusa Dua	-8,790531543	115,2014148	18/01/17
1160299	Pondok Pisang managed by Fabsway	Indonesia	Jalan Mendira	0	Bali	Candidasa	-8,505594917	115,5469787	18/01/17
1160516	Villa Rangga Bodhi	Indonesia	Sri Khayangan, Pantai Berawa, Canggu	80361	Bali	Canggu	-8,662788498	115,1416703	18/01/17
1160622	Three Brothers Guest House	Indonesia	hanoman street , padang tegal kelod	80571	Bali	Ubud	-8,515924425	115,2641606	18/01/17
1161068	Gatra Ubud Inn	Indonesia	Jl.Sugriwa No.16 Padang Tegal Ubud	80571	Bali	Ubud	-8,510812	115,26552	18/01/17
1161146	Anila Shanti Homestay	Indonesia	Gang Anila No. 7 Ubud	80571	Bali	Ubud	-8,516113558	115,2622837	18/01/17
1161182	Artotel Sanur - Bali	Indonesia	Jalan Kusuma Sari	0	Bali	Sanur	-8,7053206	115,260839	18/01/17
1161431	Villa Le Tito	Indonesia	Jalan Damai	81152	Bali	Lovina Beach	-8,187108719	115,0432169	18/01/17
1161462	Ocean Valley Village Villa Pandawa	Indonesia	Jalan Pura Batu Pageh (Jl. Bali Cliff) No.14, Kuta Selatan	80361	Bali	Uluwatu	-8,8380758	115,1662458	18/01/17
1161660	Casa Mateo Villa	Indonesia	Jln. Braban 103x, Br Taman, Kerobokan, Bali - Indonesia	80361	Bali	Seminyak	-8,682173	115,158702	18/01/17
1161788	The Ulun Kubu Villas	Indonesia	Jalan Yasa Bali Sujati	80361	Bali	Seminyak	-8,669927	115,174459	18/01/17
1161978	Allia Residence	Indonesia	Raya Siligita Street, Permata Nusa Dua. Block. III no. 1, Nusa Dua - Bali	80361	Bali	Nusa Dua	-8,803026	115,216363	18/01/17
1162738	Apple Umalas	Indonesia	Jl Dukuh Indah, Umalas, Indonesia	80361	Bali	Seminyak	-8,665523623	115,1625524	18/01/17
1163346	Akatara Stay Jimbaran	Indonesia	Sari Jimbaran Permai, Jalan Taman Baruna Block Cempaka No. 42, Jimbaran, Badung	80361	Bali	Jimbaran	-8,779172113	115,1842314	18/01/17
1163599	ICH Seminyak Hotel	Indonesia	Jalan Drupadi, Gang Piter	80361	Bali	Seminyak	-8,687341771	115,1649839	18/01/17
1164170	Ayanna Villa 3	Indonesia	Jl. Pura Batu Mejan Padang Linjong, Canggu, North Kuta, Badung Regency Bali 80361, Indonesia	80361	Bali	Canggu	-8,641698325	115,1415467	18/01/17
1164193	Villa Campur by BaliOn	Indonesia	Jalan Pantai Seseh	80361	Bali	Canggu	-8,643063448	115,1128203	18/01/17
1164229	Siesta Legian Hotel by Avilla Hospitality	Indonesia	Jl. Bunut Sari No 8S Legian kelod	80361	Bali	Legian	-8,7058778	115,1724611	18/01/17
1164306	Bale Village C8 Villa	Indonesia	Jalan Pengubugan banjar Silayukti Kerobokan, kuta Utara Bali	80361	Bali	Seminyak	-8,65015575	115,1660165	18/01/17
1164395	RedDoorz @ Dewi Sri 2	Indonesia	Jalan Pararaton Raya No. 9 A	80361	Bali	Legian	-8,7075811	115,180413	18/01/17
1164399	RedDoorz Near Raya Petitenget	Indonesia	Jalan Merta Agung, Gang Boom Baba No. 5B	80361	Bali	Seminyak	-8,670753	115,1667572	18/01/17
1164742	Omah Doger Guest House	Indonesia	Jalan Kayu Sugih, no 8 Goa Gong, Jimbaran.Phone Number 0361 3700880	80361	Bali	Uluwatu	-8,8028335	115,1751308	18/01/17
1164786	The Wanagiri Villa	Indonesia	Jl Pura Masuka No.88 Ungasan, Jimbaran	80364	Bali	Uluwatu	-8,8244372	115,1507626	18/01/17
1164889	Lemongrass Cottages	Indonesia	Jalan Melasti	80361	Bali	Legian	-8,708626099	115,171271	18/01/17
1164990	Manik Garam Boutique Villa	Indonesia	Jalan I Ketut Natih	80852	Bali	Amed	-8,335010593	115,6463921	18/01/17
1165111	Amalfi Hotel Seminyak	Indonesia	Jalan Petitenget	80361	Bali	Seminyak	-8,675968448	115,15397	18/01/17
1165775	Rabasta Bali Arum Villa	Indonesia	Jalan Lingkar Timur Udayana	80361	Bali	Jimbaran	-8,789907633	115,1780442	18/01/17
1165856	Absolute Beachfront Romantic Villa Laut	Indonesia	Tabanan, Desa Tibubiu, Pantai Pasut	80361	Bali	Tanah Lot	-8,571657122	115,0471276	18/01/17
1165961	Devi's Place	Indonesia	108 Jalan Raya Penestanan Kelod	80571	Bali	Ubud	-8,509983466	115,2476717	18/01/17
1166015	Discovery Candidasa Cottages and Villas	Indonesia	Jalan Pantai Indah 06 Candidasa 80851 karangasem bali - indonesia	0	Bali	Candidasa	-8,512705	115,574347	18/01/17
1166068	The Bandha Hotel & Suites	Indonesia	Jalan Padma Utara, Legian Kaja	80361	Bali	Legian	-8,702333	115,1645601	18/01/17
1174401	ZenRooms Legian Troppozone	Indonesia	Located in Transera Kamini Hotel Legian, Jl. Troppozone No.10, Bali 80361, Indonesia	80361	Bali	Legian	-8,716308	115,175434	18/01/17
1174403	ZenRooms Kuta Benesari	Indonesia	Located in Hotel Terrace at Kuta, Jl. Benesari No.2, Bali 80361, Indonesia	80361	Bali	Legian	-8,7124	115,172233	18/01/17
1174406	ZenRooms Raya Kuta Joger	Indonesia	Located in Hadi Poetra Inn, Jl. Raya Kuta No. 323, Kuta, Bali 80361, Indonesia	80361	Bali	Kuta	-8,728258	115,176875	18/01/17
1174420	ZenRooms Denpasar Gatot Subroto	Indonesia	Located in Golden Tulip Essential Hotel Denpasar, Jl. Gatot Subroto Barat No. 101, Bali 80118, Indonesia	80118	Bali	Denpasar	-8,635905	115,193088	18/01/17
1174440	ZenRooms Kuta Kubu Anyar 2	Indonesia	Located in Bakung Sari Kuta Resort & Spa, Jl. Kubu Anyar Kuta, Bali 80361, Indonesia	80361	Bali	Kuta	-8,725393	115,174832	18/01/17
1174447	ZenRooms Kuta Tegal Wangi	Indonesia	Located in Rabasta angkul angkul beach inn, Jl. Ciung Wanara No.21, Bali 80361, Indonesia	80361	Bali	Kuta	-8,723532	115,173672	18/01/17
1174454	ZenRooms Jimbaran Taman Mulia	Indonesia	Located in Dream @ Jimbaran, Jl. Arwana No. 88, Bali 80361, Indonesia	80361	Bali	Jimbaran	-8,780012	115,175203	18/01/17
1174457	ZenRooms Seminyak Braban	Indonesia	Located in Djabu Hotel Seminyak, Jalan Beraban No.46, Bali 80361, Indonesia	80361	Bali	Seminyak	-8,680025	115,162448	18/01/17
1174462	ZenRooms Ubud Sri Wedari	Indonesia	Located in Bakung Ubud Resort and Villa, Jl. Sriwedari, Bali 80571, Indonesia	80571	Bali	Ubud	-8,482349	115,268542	18/01/17
1174464	ZenRooms Kuta Kartika Plaza Samudra	Indonesia	Located in Ara Inn, Jl. Kartika Plaza Gg. Samudra No. 101, Bali 80361, Indonesia	80361	Bali	Kuta	-8,732668	115,167596	18/01/17
1174468	ZenRooms Ubud Penestanan 2	Indonesia	Located in Y Resort Ubud, Jl. Raya Penestanan, Ubud, Bali 80571, Indonesia	80571	Bali	Ubud	-8,506145	115,25057	18/01/17
1174471	ZenRooms Ubud Nyuh Kuning	Indonesia	Located in Budhi Ayu Villas, Jalan Raya Nyuh Kuning, Bali Cultural Center (BCC) Lane no.4, Ubud, Bali, Indonesia 80571	80571	Bali	Ubud	-8,528739465	115,25743	18/01/17
1174477	ZenRooms Legian Melasti	Indonesia	Located in Champlung Mas Hotel, Jl. Lebak Bene Legian, Bali 80361, Indonesia	80361	Bali	Legian	-8,710409	115,169723	18/01/17
1174486	ZenRooms Raya Uluwatu 1	Indonesia	Located in My Dream Resort & Spa, Jalan Uluwatu No 88, 80361 Uluwatu, Indonesia	80361	Bali	Uluwatu	-8,822002	115,14447	18/01/17
1174487	ZenRooms Kedonganan Bantas Kangin	Indonesia	Located in Denays House, Jalan Bantas Kangin No 6 , 80361 Jimbaran, Indonesia	80361	Bali	Jimbaran	-8,768918	115,177359	18/01/17
1174493	ZenRooms Tanjung Benoa Pratama 3	Indonesia	Located in Rasa Sayang Beach Inn, Jl.Pratama 88 X, Tanjung Benoa,80361,Bali,Indonesia	80361	Bali	Nusa Dua	-8,765633	115,221638	18/01/17
1174693	ZenRooms Kuta Bakung Sari 2	Indonesia	Located in Bagus Hayden Hotel, Jl. Bakung Sari No. 14, Kuta, Bali 80361, Indonesia	80361	Bali	Kuta	-8,724403	115,175713	18/01/17
1174895	ZenRooms Jimbaran Pantai Kedonganan	Indonesia	Located in Sari Segara Resort, Jl.Pantai Kedonganan, 80361 Jimbaran, Indonesia	80361	Bali	Jimbaran	-8,764204	115,170563	18/01/17
1176754	Nusa Penida Beach Hotel	Indonesia	Jalan Nusa Indah, Nusa Penida	80771	Bali	Nusa Penida	-8,67434006	115,5477458	18/01/17
1177010	Warna Kedaton Hotel & Meeting	Indonesia	Jalan Hayam Wuruk No. 30, Denpasar	80239	Bali	Denpasar	-8,657729103	115,2291015	18/01/17
1177099	Villa Dsuite	Indonesia	Gang Kahyangan No 1, Jalan Lasmana Oberoi, Seminyak, Kuta	80361	Bali	Seminyak	-8,686595225	115,1557839	18/01/17
1177417	RedDoorz Near Lippo Mall 2	Indonesia	Located at Legong House I, Jalan Kartika Plaza Gang Rasta No. 8A	80361	Bali	Kuta	-8,7272373	115,169974	18/01/17
1177418	RedDoorz @ Goa Gong Jimbaran	Indonesia	Located at Omah Doger, Jalan Kayu Sugih No. 8, Goa Gong, Jimbaran	80361	Bali	Uluwatu	-8,805475	115,17758	18/01/17
1177419	RedDoorz Near Seminyak Square	Indonesia	Jalan Kayu Cendana No. 2A Oberoi, Seminyak	80361	Bali	Seminyak	-8,681815639	115,1581991	18/01/17
1177466	Ashoka Tree Resort at Tanggayuda	Indonesia	Jalan Raya Kedewatan, Banjar Tanggayuda Kedewatan, Ubud - Bali	80571	Bali	Ubud	-8,462038419	115,2486473	18/01/17
1177621	Merpati Studios	Indonesia	Jl. Bypass Ngurah RaiGang Merpati 2, No 11	80223	Bali	Sanur	-8,670444612	115,2556046	18/01/17
1177794	Baturiti Villa Lovina 	Indonesia	Jalan Raya Seririt- Singaraja Km5, Temukus - Singaraja	81152	Bali	Lovina Beach	-8,159191861	115,0322413	18/01/17
1178000	Abyan Guest House	Indonesia	Jl. Pungutan Gang Gardenia No. 9	80228	Bali	Sanur	-8,69516883	115,2610402	18/01/17
1179278	rock n reef	Indonesia	Jalan Pemutih Pecatu uluwatu	80361	Bali	Uluwatu	-8,809016089	115,1068014	18/01/17
1181046	RedDoorz Near Simpang Siur Kuta	Indonesia	Located at Hawaii Bali Hotel, Jalan By Pass Ngurah Rai No. 28X	80361	Bali	Kuta	-8,733287	115,179269	18/01/17
1181047	RedDoorz Near Simpang Dewa Ruci	Indonesia	Located at Q Hotel, Jalan By Pass Ngurah Rai no.38	80361	Bali	Kuta	-8,725807	115,18094	18/01/17
1181048	RedDoorz near Raya Semer	Indonesia	Located at Van Mandri Guest House, Jalan Tegal Cupek, Gang Karna Banjar Anyar Kerobokan	80361	Bali	Seminyak	-8,653816	115,159633	18/01/17
1181050	RedDoorz Near Pantai Jerman	Indonesia	Located at Ara Inn Bed & Breakfast, Jalan Kartika Plaza Gang Samudra 101X	80361	Bali	Kuta	-8,735947	115,164836	18/01/17
1181051	RedDoorz Plus @ Lippo Mall Kuta	Indonesia	Located at The Tusita Hotel, Jl Kartika Plaza	80361	Bali	Kuta	-8,7364838	115,1671098	18/01/17
1181053	RedDoorz Near Discovery Mall Kuta	Indonesia	Located at Nathan Hotel, Jalan Kartika Plaza Gang Puspa Ayu No. 238, Kartika Plaza	80361	Bali	Kuta	-8,730258	115,170235	18/01/17
1181057	RedDoorz @ Kartika Plaza	Indonesia	Located at Swandewi Homestay, Jl. Kartika Plaza, Gang Samudra No. 06, Kartika Plaza	80361	Bali	Kuta	-8,734526	115,166282	18/01/17
1181059	RedDoorz @ Dewi Sri	Indonesia	Located at Puri Ganesh, Jalan Dewi Sri I No. 14, Dewi Sri, Kuta	80361	Bali	Legian	-8,70164	115,178119	18/01/17
1181201	RedDoorz @ Raya Seminyak	Indonesia	Located at Seminyak Point Guest House, Jalan Raya Seminyak No. 14	80361	Bali	Seminyak	-8,695393	115,168825	18/01/17
1181202	RedDoorz @ Raya Pantai Kuta	Indonesia	Located at Bali Summer Hotel, Jalan Pantai Kuta no 38	80361	Bali	Kuta	-8,722215	115,172689	18/01/17
1181205	RedDoorz @ Pantai Cemara Sanur	Indonesia	Located at Abian Kokoro Hotel, Jalan Cemara Beach No. 9 Semawang	80222	Bali	Sanur	-8,708267	115,2573	18/01/17
1181206	RedDoorz @ Padma Utara	Indonesia	Located at Jeje Hotel, Jalan Padma Utara No. 100	80361	Bali	Legian	-8,703427	115,167838	18/01/17
1181207	RedDoorz @ Ngurah Rai Airport	Indonesia	Located at Te Quiero Hotel, Jalan Bandara Ngurah Rai Baru No.1 Tuban	80361	Bali	Kuta	-8,740731	115,168246	18/01/17
1181208	RedDoorz @ Nelayan Canggu	Indonesia	Located at Rama Villa Hotel, Jalan Nelayan No. 11, Canggu, Raya Nelayan	80361	Bali	Canggu	-8,654304	115,135162	18/01/17
1181211	RedDoorz @ Nakula Dewi Sri	Indonesia	Located at The Agung Residence, Jalan Nakula Line Cross Shri Laksmi No. 18	80361	Bali	Seminyak	-8,697669	115,175428	18/01/17
1181212	RedDoorz @ Lebak Bene Kuta	Indonesia	Located at Vilarisi Hotel, Jalan Lebak Bene 15X	80361	Bali	Legian	-8,710661	115,170577	18/01/17
1181213	RedDoorz @ Jimbaran	Indonesia	Located at Dream @ Jimbaran, Perum Taman Mulia Jl Arwana 88	80361	Bali	Jimbaran	-8,780003	115,175147	18/01/17
1181214	RedDoorz @ By Pass Nusa Dua	Indonesia	Located at Vie Residence, Jalan By Pass Ngurah Rai No. 168, By Pass Ngurah Rai	80361	Bali	Nusa Dua	-8,789752	115,211911	18/01/17
1184204	Villa Sunset View managed by LOVEL Elite Estate	Indonesia	Jalan Beringin, Gang Karisma, Canggu	80361	Bali	Canggu	-8,6222631	115,1586915	18/01/17
1184318	Punyan Poh Bali Villas	Indonesia	Jalan Tukad Citarum LC1 Blok A - 9	80225	Bali	Denpasar	-8,680369587	115,2352631	18/01/17
1191824	Balangan Views Villa	Indonesia	Jalan Pantai Balangan, Gang Balangan 1	80361	Bali	Uluwatu	-8,813499207	115,1535499	18/01/17
1191923	Aishwarya Exclusive Villas	Indonesia	Jalan Raya Gumicik No 26, Ketewel, Sukawati, Gianyar - Bali	50852	Bali	Keramas	-8,639289941	115,2821642	18/01/17
1192458	Ombak Villas	Indonesia	Jalan Sandat 2B Cengiling Ungasan - Kuta Selatan	80361	Bali	Uluwatu	-8,808299564	115,1394142	18/01/17
1193249	Pesona Mangrove Bungalow	Indonesia	Banjar Kelod - Desa Jungut	80177	Bali	Nusa Lembongan	-8,66685737	115,4676014	18/01/17
1193256	Royal Tulip Saranam Resort and Spa	Indonesia	Jalan Raya Baturiti Br. Pacung/Desa Baturiti Kecamatan Baturiti Tabanan	82191	Bali	Bedugul	-8,336709071	115,1871175	18/01/17
1193272	Villa Umah D Kampoeng by Orange	Indonesia	Jl. Goa Gong, Banjar Shanti Karya, Desa Ungasan, Kuta Selatan, Badung, Bali	80361	Bali	Uluwatu	-8,822825	-115,170348	18/01/17
1193418	Kubu Kusambi	Indonesia	Jalan Taman Putri	80361	Bali	Nusa Dua	-8,783848066	115,1996702	18/01/17
1193514	Kememai Hostel	Indonesia	Jalan Raya Nyuh Gading No. 1a, Ubud Bali	80571	Bali	Ubud	-8,527761634	115,2573323	18/01/17
1193767	Uma Kutuh 2	Indonesia	Jalan Tirta Tawar Ubud	80571	Bali	Ubud	-8,499320414	115,2705248	18/01/17
